,p0q0
3038,0.3129702579325794
3039,0.37205095819940054
3040,0.4049539116631072
3041,0.34344892666572324
3042,0.466035289685604
3043,0.3741904553045073
3044,0.26047673350373474
3045,0.31260734243915844
3046,0.28713154282738257
3047,0.38107023321931927
3048,0.370582004642517
3049,0.3383393236732566
3050,0.3920213192861872
3051,0.3479179265058934
3052,0.16187818810831756
3053,0.11928813319527103
3054,0.13205515616311125
3055,0.09110154762177068
3056,0.10705646466281439
3057,0.16135818527289278
3058,0.11758188705205493
3059,0.1351662432995036
3060,0.14303418982131197
3061,0.1243407795396751
3062,0.14107203739794094
3063,0.15384159157942331
3064,0.12261258713199905
3065,0.12808590513413629
3066,0.13744446250372314
3067,0.08094576471064198
3068,0.1340418617563322
3069,0.10151909496360925
3070,0.1366176333614528
3071,0.13043485502678218
3072,0.12235877307082728
3073,0.14593266361551926
3074,0.1313609097483344
3075,0.0945676458634934
3076,0.07563527501329315
3077,0.07882141073016738
3078,0.07118204190431325
3079,0.07722660476489412
3080,0.1083944420650337
3081,0.07145380479480876
3082,0.08321616989076375
3083,0.08269453165797802
3084,0.07696039766772919
3085,0.07825501944865663
3086,0.08138332348880839
3087,0.07445333354852349
3088,0.07695741578036126
3089,0.08643739948411411
3090,0.06390430165180702
3091,0.07098634184852147
3092,0.07178494005464801
3093,0.08825457934868743
3094,0.10560978557436229
3095,0.08193043033055289
3096,0.08035924997505871
3097,0.0813690439722871
3098,0.07502302013545213
3099,0.06416671571759835
3100,0.0723685705394922
3101,0.05243794814734364
3102,0.06336344854349661
3103,0.09943746090620235
3104,0.059732503817560276
3105,0.0628654320123428
3106,0.07575388970819084
3107,0.05928558355613618
3108,0.058651629330097
3109,0.07214615762695432
3110,0.05927221056437156
3111,0.05942906083189157
3112,0.06855855515346254
3113,0.06090066942484195
3114,0.06497982485977419
3115,0.05933649054615411
3116,0.0732291882698
3117,0.0643742060942619
3118,0.07132171360803208
3119,0.06811298865241593
3120,0.07160294856791928
3121,0.35672112488161173
3122,0.3086048973103912
3123,0.23798948718978058
3124,0.264994752549254
3125,0.2744711352641551
3126,0.30389094321041804
3127,0.24291130588842666
3128,0.3749998462363703
3129,0.26551810030153455
3130,0.28502275025130563
3131,0.32609350762795297
3132,0.3622079832904335
3133,0.30192287636481374
3134,0.3617245535226234
3135,0.31295449666951075
3136,0.21968091473513035
3137,0.27083163628737966
3138,0.26829542207023166
3139,0.31094455859269565
3140,0.2522967730494466
3141,0.28748717225248555
3142,0.3202862670147816
3143,0.280657558416387
3144,0.42229134609693814
3145,0.40693376459448277
3146,0.26930924018856245
3147,0.2883770968688935
3148,0.3459185574920802
3149,0.38594096092031893
3150,0.31890242599630375
3151,0.41968645801119076
3152,0.37083737663029237
3153,0.3078916385124103
3154,0.3955844752220257
3155,0.41393774158597085
3156,0.42278197718965427
3157,0.44904740074401933
3158,0.3911043222761852
3159,0.2800049271900902
3160,0.356723863863662
3161,0.30347196841548485
3162,0.3962595990144385
3163,0.4257309507503945
3164,0.36519315205684616
3165,0.38604110773698247
3166,0.3817935722710997
3167,0.04406611418430692
3168,0.06945482422479618
3169,0.05035178516278532
3170,0.054947847208402026
3171,0.056312004264233544
3172,0.04046601513993519
3173,0.059396753767879125
3174,0.05562051660716664
3175,0.05870322078820398
3176,0.05100944354216985
3177,0.05092094088588574
3178,0.06178927504844408
3179,0.06200847300535511
3180,0.03428667070114433
3181,0.0552578039513119
3182,0.07587779724884194
3183,0.047864713217756504
3184,0.07619218517030385
3185,0.0736492587240266
3186,0.04706075873194337
3187,0.08660434183563163
3188,0.05206275504288623
3189,0.061066393278270736
3190,0.12489066865643332
3191,0.11037833119176792
3192,0.08895778365147956
3193,0.09401084967158448
3194,0.10207654827934537
3195,0.1054862379942017
3196,0.11024666626227911
3197,0.13069171168175203
3198,0.11792607877658216
3199,0.11965097162929957
3200,0.12013951835466546
3201,0.10458476967197003
3202,0.09825389671331862
3203,0.13587942404733652
3204,0.12372482988714403
3205,0.12306755870657009
3206,0.1269381168396003
3207,0.10036928161545285
3208,0.12133777043803269
3209,0.12338755420366969
3210,0.1087051862643904
3211,0.10216877517224483
3212,0.11412836152489175
3213,0.11075464106481246
3214,0.11009628641372471
3215,0.10997482203324989
3216,0.17644530245858236
3217,0.1517722997929229
3218,0.13028389517566832
3219,0.14075831256440496
3220,0.1405987680900262
3221,0.16733893880528652
3222,0.16952348860998123
3223,0.18468877455101249
3224,0.18848727685896113
3225,0.18195400028285078
3226,0.15402283323271837
3227,0.16975498718852394
3228,0.14588563541304114
3229,0.19953227604942872
3230,0.22504738247671716
3231,0.18291230997685543
3232,0.19712164269379365
3233,0.1413478803960006
3234,0.18893182516567122
3235,0.18793632862044835
3236,0.16672983154223184
3237,0.1496207492246042
3238,0.17145479365232755
3239,0.16913736136701948
3240,0.1503371435357589
3241,0.15467716140072618
3242,0.2869784835385187
3243,0.2602087120179029
3244,0.1710529456389078
3245,0.20929701514977514
3246,0.17047237136391535
3247,0.23085493582869065
3248,0.18939694264884227
3249,0.26270148092900847
3250,0.22247122683412418
3251,0.2548761827466492
3252,0.26175780737789095
3253,0.2171426399472782
3254,0.22381576060012884
3255,0.25942187445406123
3256,0.2814548005793179
3257,0.2924708238297045
3258,0.2790867131987486
3259,0.22507600441501918
3260,0.22047406898216293
3261,0.24242861664355742
3262,0.2699943504788251
3263,0.24834610147275749
3264,0.2633793367277606
3265,0.2517389679311592
3266,0.2491929411993255
3267,0.2650467914258758
3268,0.08531640210297654
3269,0.07002289061768152
3270,0.057562666966830364
3271,0.06930826696945323
3272,0.08634832257677443
3273,0.07016640492929253
3274,0.08440276702421869
3275,0.07640234446433614
3276,0.08716728147293865
3277,0.0863676902263311
3278,0.075326216049036
3279,0.09289063896879621
3280,0.07831461814681184
3281,0.08685041068091706
3282,0.08006849216313662
3283,0.08443110987138248
3284,0.09124893754191278
3285,0.06760489559611371
3286,0.08255502970755232
3287,0.07703228152194364
3288,0.0698842672415148
3289,0.0716885734757403
3290,0.07590327289420762
3291,0.07410867210735006
3292,0.06771393416479622
3293,0.0814583331718719
3294,0.056325630365279614
3295,0.047775578903300614
3296,0.04606440680297832
3297,0.0549373875832789
3298,0.06313604698562789
3299,0.05170255183565135
3300,0.054513099724700614
3301,0.047138628477296315
3302,0.06460374678558305
3303,0.057114801937494325
3304,0.050243956706480984
3305,0.05851104727287941
3306,0.05122115336213152
3307,0.06190545248432879
3308,0.057397818343647274
3309,0.05182983596421049
3310,0.05708733531728621
3311,0.04801067150943647
3312,0.06255577984611715
3313,0.05076812758911281
3314,0.04358643918069324
3315,0.04864540012927935
3316,0.04904676038563933
3317,0.05476412302965021
3318,0.05001033720777438
3319,0.05241642550211254
3320,0.04174553415811885
3321,0.03868790826688382
3322,0.057695043418123385
3323,0.04694794467285947
3324,0.048652679193649954
3325,0.03764578765379105
3326,0.04462450536296641
3327,0.036255630894648276
3328,0.05075156577889436
3329,0.04520122163655636
3330,0.04450986464337409
3331,0.05074439615751701
3332,0.0385127089547716
3333,0.04723572267915059
3334,0.04834581912724784
3335,0.039707837707976514
3336,0.04923671668375259
3337,0.04321755732087235
3338,0.051138841031251145
3339,0.04269839353346121
3340,0.03693707787354682
3341,0.04370983665134961
3342,0.03947086715097535
3343,0.0425954539931105
3344,0.041684986320718424
3345,0.04139367678567276
3346,0.23309587229487522
3347,0.2067344432445889
3348,0.14195266451769017
3349,0.16054585060189905
3350,0.15009619744016592
3351,0.1901453632859084
3352,0.17277758567894294
3353,0.2139934948740051
3354,0.1865647808343387
3355,0.20365483434295448
3356,0.21132021445539453
3357,0.17573348150713153
3358,0.18734427042725874
3359,0.21046774543849653
3360,0.22002536182132004
3361,0.2588287138033717
3362,0.252298635849588
3363,0.16627059347428225
3364,0.18592015961866487
3365,0.19238563322459135
3366,0.20417188991859198
3367,0.19365028539716392
3368,0.20334737787243604
3369,0.2003614097632386
3370,0.197218156226346
3371,0.2137809562933884
3372,0.31818191467007506
3373,0.2501614707016525
3374,0.16401659523517323
3375,0.22907549734262653
3376,0.15133898570449147
3377,0.24306909756271478
3378,0.18516426409966782
3379,0.27936981221771373
3380,0.2344564668597159
3381,0.29438404451918715
3382,0.28336593080659755
3383,0.23052274636397177
3384,0.24162023817316103
3385,0.30249258479759905
3386,0.2648481221903427
3387,0.31220738263811654
3388,0.29636077408641176
3389,0.24731319174729782
3390,0.21469982040990865
3391,0.23894346540715422
3392,0.2802705441341297
3393,0.27696326646060637
3394,0.3218241543167009
3395,0.2492763547864984
3396,0.2314962814042715
3397,0.2806398284491497
3398,0.026814303977514203
3399,0.025018851679958952
3400,0.06599084700672218
3401,0.031272846332043434
3402,0.03358567034104
3403,0.027852482396874302
3404,0.02883933831267903
3405,0.027124221218437983
3406,0.02974526895956839
3407,0.027291893363356873
3408,0.029094966555585636
3409,0.049788537164174536
3410,0.04893214224159255
3411,0.02905019711390371
3412,0.029171429692171305
3413,0.029946966844337862
3414,0.03831317930979505
3415,0.03472773539094233
3416,0.028952741353837835
3417,0.030902375139455523
3418,0.028522097892864185
3419,0.03780785006432705
3420,0.030745561661023494
3421,0.03723648095446478
3422,0.029199545690168707
3423,0.03226210232138787
3424,0.05235519352639784
3425,0.057677348707252205
3426,0.04782456296651442
3427,0.047626632051295636
3428,0.054712834611917456
3429,0.053624824355495156
3430,0.04885618829526976
3431,0.059029383858252016
3432,0.05280402989261178
3433,0.05462900326021481
3434,0.06642881524696906
3435,0.06779587126276496
3436,0.04912720386559477
3437,0.05805453252753318
3438,0.055392128803955734
3439,0.05308878440076759
3440,0.04587543168295949
3441,0.046547151927004385
3442,0.04595107604736196
3443,0.05882829569087339
3444,0.05456317605311969
3445,0.05911590563214545
3446,0.05927713205708731
3447,0.049940346376074314
3448,0.18268163875890048
3449,0.18082285339074908
3450,0.1564404767583565
3451,0.17432992623177992
3452,0.17666445649766802
3453,0.16353647392261123
3454,0.15617145364992324
3455,0.15947590558412175
3456,0.1844516230675291
3457,0.15612403365836952
3458,0.20091238214817284
3459,0.17764187661112846
3460,0.15680452219355318
3461,0.16302554990958643
3462,0.16316783186875689
3463,0.17115171526080258
3464,0.17701531275930216
3465,0.19322601434877612
3466,0.15608386932318902
3467,0.16093457868494324
3468,0.1629981253303431
3469,0.1537351908535964
3470,0.17626319187047143
3471,0.11740637059126038
3472,0.21492196836727873
3473,0.21847640010294572
3474,0.18971274503794422
3475,0.20100602943670526
3476,0.2009220126975634
3477,0.19859098292835065
3478,0.18291306020864434
3479,0.19205322259748311
3480,0.23155445943652886
3481,0.19222120314939947
3482,0.22341011412623493
3483,0.23706417083638495
3484,0.20027072956336997
3485,0.20242088757416535
3486,0.191116505503017
3487,0.21326459836221706
3488,0.23726199091589328
3489,0.22254718636999637
3490,0.19685273936396763
3491,0.19668277551611302
3492,0.2322690778135783
3493,0.20207584831931186
3494,0.22091964862374383
3495,0.1724677229208615
3496,0.16096100982478637
3497,0.15243862458206212
3498,0.13798962794404915
3499,0.1342421846458981
3500,0.15450898801972243
3501,0.15142959052529834
3502,0.13437406376108843
3503,0.15064616181862386
3504,0.16079135378426296
3505,0.14399359744227658
3506,0.16615396357546133
3507,0.16007994450367266
3508,0.12729586826945305
3509,0.1501562878587246
3510,0.1437465659117769
3511,0.15309894352871922
3512,0.15184632669454934
3513,0.19585157692327715
3514,0.13354700250337306
3515,0.15190618428046712
3516,0.15115213004265637
3517,0.15262035607398683
3518,0.14208468738319083
3519,0.13302738711921347
3520,0.16884612557660994
3521,0.15723107280393367
3522,0.14850501793030382
3523,0.15040397652362156
3524,0.15028987800292637
3525,0.15841597101683244
3526,0.14178480599956475
3527,0.15898521155493497
3528,0.16804891065641953
3529,0.15502434120326966
3530,0.1768065939551547
3531,0.16373358803949561
3532,0.14971249053682822
3533,0.16835079283216917
3534,0.1483973690935951
3535,0.17009296378869584
3536,0.15516887252442876
3537,0.17311848822814657
3538,0.1405106347118184
3539,0.1575917133611574
3540,0.1586052917508337
3541,0.15724765165534732
3542,0.15352609661125688
3543,0.13828399773095656
3544,0.045769964488298794
3545,0.05116752647957431
3546,0.038728585983928726
3547,0.040055193720352315
3548,0.0441721457206435
3549,0.04539871463354747
3550,0.04299672989419395
3551,0.055767871610792635
3552,0.04568837182425742
3553,0.04287638388161641
3554,0.059527865920567094
3555,0.058492360827812166
3556,0.04136822372924277
3557,0.05566191837390154
3558,0.04369806249239418
3559,0.04445324192891006
3560,0.038363527435613644
3561,0.03768506158278724
3562,0.03846473806503332
3563,0.05184631091675252
3564,0.042353171546899535
3565,0.04515300189100381
3566,0.05156521470848596
3567,0.03768506158278724
3568,0.15546771684324603
3569,0.14749596951313887
3570,0.1335360426770904
3571,0.13288359958518853
3572,0.14720340185467645
3573,0.1544262248074348
3574,0.13059713348890856
3575,0.15396223182348825
3576,0.1737679910344154
3577,0.14949096741554055
3578,0.1641028810062118
3579,0.17534356954466696
3580,0.1331501420625
3581,0.14914733277171435
3582,0.14299063753771626
3583,0.14778101793972756
3584,0.14496738131646003
3585,0.17258520282369286
3586,0.13185543159890226
3587,0.1527036098701225
3588,0.1397788372582496
3589,0.15247637629730895
3590,0.14630366480061513
3591,0.13307148966091056
3592,0.1912836267623088
3593,0.1900020214426151
3594,0.17550125473095202
3595,0.17711337994887383
3596,0.18192637145242738
3597,0.18090736701933952
3598,0.1709905325283201
3599,0.17405727175198474
3600,0.21011627067595565
3601,0.17082469367182548
3602,0.20445742455213378
3603,0.2111883074906556
3604,0.1804382276684992
3605,0.18898969863114093
3606,0.1717256135199885
3607,0.18564394185037383
3608,0.21027700554834858
3609,0.216798062913827
3610,0.17400157151640483
3611,0.1741071964192427
3612,0.21001836368717014
3613,0.1905732383497501
3614,0.1852075196479287
3615,0.1532388952817344
3616,0.038400635232341884
3617,0.04269516207647712
3618,0.03775248008194538
3619,0.03775248008194538
3620,0.039345001888744686
3621,0.042071131534099436
3622,0.038400635232341884
3623,0.038400635232341884
3624,0.039345001888744686
3625,0.042071131534099436
3626,0.042071131534099436
3627,0.04269516207647712
3628,0.04249074294854057
3629,0.042071131534099436
3630,0.04249074294854057
3631,0.039345001888744686
3632,0.038400635232341884
3633,0.03571218139861945
3634,0.032927727644603035
3635,0.038400635232341884
3636,0.03775248008194538
3637,0.04249074294854057
3638,0.039345001888744686
3639,0.035511293991427745
3640,0.12372502722127157
3641,0.12116983975546156
3642,0.10340750518932558
3643,0.10783037888735654
3644,0.10990535810464244
3645,0.12799325398427733
3646,0.1010492737344409
3647,0.11879460975476852
3648,0.12840844386143085
3649,0.11740446553634572
3650,0.1270363248502981
3651,0.12686686667803412
3652,0.10033097062900859
3653,0.12005101059761888
3654,0.11452792309153377
3655,0.11881079956303517
3656,0.1109816981648127
3657,0.11517724055046971
3658,0.10172499406371678
3659,0.12186393536504188
3660,0.10763270373457678
3661,0.11904908638532645
3662,0.1188778242286826
3663,0.10190459057411551
3664,0.08132982024005177
3665,0.0846316057262364
3666,0.07175911414043026
3667,0.07691862263282455
3668,0.08222700482850952
3669,0.0860143636675439
3670,0.07971767211545543
3671,0.0888009099933492
3672,0.08050471047011597
3673,0.08641265012853336
3674,0.10032718581673106
3675,0.09362922986444934
3676,0.07266225763336966
3677,0.08425999691835406
3678,0.08839492097115181
3679,0.08804216721924592
3680,0.07092595616330499
3681,0.0694045106872157
3682,0.06814741036972533
3683,0.08425999691835406
3684,0.07837491649992323
3685,0.08512254354136443
3686,0.08543948679478695
3687,0.07609853215554131
3688,0.01693805591513815
3689,0.01693805591513815
3690,0.01693805591513815
3691,0.01693805591513815
3692,0.01693805591513815
3693,0.01693805591513815
3694,0.01693805591513815
3695,0.01693805591513815
3696,0.01693805591513815
3697,0.01693805591513815
3698,0.01693805591513815
3699,0.01693805591513815
3700,0.01693805591513815
3701,0.01693805591513815
3702,0.01693805591513815
3703,0.01693805591513815
3704,0.01693805591513815
3705,0.01693805591513815
3706,0.01693805591513815
3707,0.01693805591513815
3708,0.01693805591513815
3709,0.01693805591513815
3710,0.01693805591513815
3711,0.01693805591513815
3712,0.09267586145677843
3713,0.09618985347242594
3714,0.07942135925267887
3715,0.08188350083166558
3716,0.08783271578352907
3717,0.09611854663748176
3718,0.08186964251999042
3719,0.09753505157779538
3720,0.09397082164667861
3721,0.0940158910556697
3722,0.11763730651178417
3723,0.10509092063186772
3724,0.07944533937159946
3725,0.0937743656875723
3726,0.0946630230943336
3727,0.09520693113280858
3728,0.0852004744575804
3729,0.08976571610713857
3730,0.08145240631722277
3731,0.09564981659914007
3732,0.08525328128019342
3733,0.094596279271257
3734,0.09437670965180031
3735,0.07732737522064567
3736,0.0655406075650045
3737,0.07609458943068384
3738,0.07563898085895546
3739,0.08021213739698585
3740,0.0810378029529543
3741,0.06478833952901532
3742,0.06324160049080343
3743,0.06952547067264436
3744,0.07105824086103558
3745,0.06716836305561225
3746,0.0836020870090389
3747,0.06685943994064159
3748,0.06411539427660314
3749,0.11880612351378426
3750,0.08294416599417324
3751,0.06539116167529198
3752,0.06237203989696475
3753,0.07591620632020092
3754,0.07342109732392552
3755,0.06295435489172155
3756,0.07151619981065763
3757,0.06621218372379856
3758,0.2192877527265534
3759,0.2129971771724443
3760,0.20860083661395323
3761,0.20480732136072383
3762,0.20554524234853497
3763,0.1923418922447426
3764,0.19057389233452113
3765,0.191579766256019
3766,0.21547558807843864
3767,0.1957579126523505
3768,0.20599276601474378
3769,0.1940187041705039
3770,0.2143167337674018
3771,0.20262740824182146
3772,0.2152986711716918
3773,0.3638024466492554
3774,0.19170567936049307
3775,0.1962154016298026
3776,0.2030555633957033
3777,0.20180215622601808
3778,0.4374901602052835
3779,0.20591076190723065
3780,0.29311642571862223
3781,0.2890086105690703
3782,0.2509170736907784
3783,0.27060230478827774
3784,0.27220931934183346
3785,0.23837874642143747
3786,0.24486611853732798
3787,0.25160009911834175
3788,0.2784131083621611
3789,0.2530157417629121
3790,0.2582165461275311
3791,0.254955467195957
3792,0.2629157977623656
3793,0.23911792615120833
3794,0.2740998439717072
3795,0.4965243792364022
3796,0.23858326374397484
3797,0.26340101311923697
3798,0.2692714023362125
3799,0.24779538647116134
3800,0.45829522829306574
3801,0.25693869520580015
3802,0.1630110475098034
3803,0.16993196538744498
3804,0.15898703327560273
3805,0.17093357041237137
3806,0.1803674597193735
3807,0.15093074314985333
3808,0.16946858239230134
3809,0.15545779467424353
3810,0.22511184465111742
3811,0.16455447145792546
3812,0.1581023076747445
3813,0.1666566665618872
3814,0.1899212946957036
3815,0.18121664291743012
3816,0.17136380079912814
3817,0.1837937726867877
3818,0.17062368448727458
3819,0.16409762537660108
3820,0.16717024902791974
3821,0.16725560640624734
3822,0.16884282196964528
3823,0.18044435261519612
3824,0.18474582897300346
3825,0.19411147705583873
3826,0.17894007190450265
3827,0.19146489374236905
3828,0.197062270825548
3829,0.18173708810489547
3830,0.18605176656673475
3831,0.17551738505477385
3832,0.2494113852307447
3833,0.18782470286567432
3834,0.2033135657229276
3835,0.1956068826399375
3836,0.17173828801224775
3837,0.2035342382325923
3838,0.21213455761215444
3839,0.1783494919421306
3840,0.15320453998801378
3841,0.1843583455974916
3842,0.18844505307734968
3843,0.1885745088073738
3844,0.18562295772953377
3845,0.18660399651687248
3846,0.052799121969361484
3847,0.06128812193584349
3848,0.06045867544093103
3849,0.06505485579869685
3850,0.06153800787936652
3851,0.05244866778647819
3852,0.054626642323015985
3853,0.05782653787643288
3854,0.05885291238779157
3855,0.058215521442262774
3856,0.07109570910830483
3857,0.05318176486856937
3858,0.051259440473129414
3859,0.11286557534216857
3860,0.0660380413428016
3861,0.05809569012024752
3862,0.051506107597100004
3863,0.061872194447942175
3864,0.05977500217117263
3865,0.050498251411835095
3866,0.05089744365636332
3867,0.043226396107706976
3868,0.17356687459671033
3869,0.18394142106723568
3870,0.16967088726496535
3871,0.17599685753658936
3872,0.17976713456308038
3873,0.1611158130869896
3874,0.17232213549652112
3875,0.17145472232410203
3876,0.1986228081462879
3877,0.16627429544501435
3878,0.19307075083445863
3879,0.17086578305867245
3880,0.170592784918738
3881,0.19938595032978054
3882,0.1806989909886291
3883,0.14539239468415
3884,0.1547362280905265
3885,0.1675573754440938
3886,0.14941475369712542
3887,0.1646388751479456
3888,0.16895340550851365
3889,0.154244416533491
3890,0.272083264066004
3891,0.2669402085922839
3892,0.236985635259769
3893,0.24426742865242163
3894,0.24938533181833888
3895,0.23814931505357528
3896,0.22716964281661028
3897,0.22808129648434297
3898,0.25888883533343005
3899,0.2306436695091892
3900,0.2321135886829132
3901,0.2577792706206839
3902,0.24398689027668752
3903,0.23406161085669822
3904,0.2494847934496886
3905,0.4696630228717454
3906,0.22982922003029882
3907,0.24068924372905975
3908,0.25257580967655097
3909,0.22645993166866876
3910,0.471865004316408
3911,0.23839765729435552
3912,0.050371820460800014
3913,0.0489599906615632
3914,0.0504191404212737
3915,0.05183664445766147
3916,0.054314600013847365
3917,0.054655106951070634
3918,0.04881360113300551
3919,0.05291840516920237
3920,0.052031478260432126
3921,0.051983672900165465
3922,0.05020186799983866
3923,0.04492604977837824
3924,0.05135670444866492
3925,0.1207148728266153
3926,0.05307520972342799
3927,0.05926764080942321
3928,0.049622775806118784
3929,0.04767711480894841
3930,0.05167117287238934
3931,0.0483058718670051
3932,0.04893773305740121
3933,0.047234482458141665
3934,0.13935470823793017
3935,0.16075897795513996
3936,0.14867466347960717
3937,0.1555992064181968
3938,0.16141423323768803
3939,0.13240488702574246
3940,0.14045019640370499
3941,0.12885062991808635
3942,0.14073490347838777
3943,0.13428522270089502
3944,0.16085502246169958
3945,0.1317915550280493
3946,0.12518873232612013
3947,0.1723988296959703
3948,0.162172184081991
3949,0.1159221887939261
3950,0.1297147835894247
3951,0.14487672304751092
3952,0.1266199834178316
3953,0.13217866547218093
3954,0.1501945683161142
3955,0.12605454145893455
3956,0.09954468555444676
3957,0.11170380265086291
3958,0.11140149233133213
3959,0.11410980036336275
3960,0.12154474381098557
3961,0.0939519910654625
3962,0.09578460283950282
3963,0.10277589773036065
3964,0.10607352576220945
3965,0.09853163838258477
3966,0.12346140599915628
3967,0.10008304502703265
3968,0.09187829958137189
3969,0.14781139335552393
3970,0.11905929511613142
3971,0.08938654013994489
3972,0.09552724709418978
3973,0.1113460057430467
3974,0.10606980757329114
3975,0.09918837276891189
3976,0.10109761326436449
3977,0.09021475893550956
3978,0.02521092074388763
3979,0.02442761431742734
3980,0.022186261914420503
3981,0.022976918055953127
3982,0.024935421429770448
3983,0.017927778758332274
3984,0.02036889207589187
3985,0.02100819538135151
3986,0.02193531159770453
3987,0.023158893562597895
3988,0.02387919343893955
3989,0.025601245780585338
3990,0.028699535911540005
3991,0.024935421429770448
3992,0.021471610013084712
3993,0.018432849466958667
3994,0.022135184483898052
3995,0.021110368184772438
3996,0.02346901847549263
3997,0.02466493520193297
3998,0.02444037632246854
3999,0.016956366267217145
4000,0.11400942536944716
4001,0.12758028514325748
4002,0.12042594281364652
4003,0.1268520371257628
4004,0.13501383217380267
4005,0.11279461384077326
4006,0.11907746062510852
4007,0.11122510500857548
4008,0.1179705731431234
4009,0.1187557926804722
4010,0.13567047743061278
4011,0.11320299563212954
4012,0.10088641353817451
4013,0.15424873357714736
4014,0.1393476108318212
4015,0.09702148998551008
4016,0.10679154363330134
4017,0.11936419343700566
4018,0.11298493390149467
4019,0.11102126340504544
4020,0.12200040861015435
4021,0.10781342443858545
4022,0.13058015038250825
4023,0.12929225624508262
4024,0.12670776216587631
4025,0.1429915723985425
4026,0.12363903324086914
4027,0.12853239327376945
4028,0.09977127308412867
4029,0.12322321314544078
4030,0.12621188617251086
4031,0.1163137846525348
4032,0.1111365077342054
4033,0.1361000226198243
4034,0.11415473862638453
4035,0.12140696078834129
4036,0.10094989249510383
4037,0.09380746558020861
4038,0.09753689135308552
4039,0.1229352375020689
4040,0.09968352713290868
4041,0.11212679995601417
4042,0.08586846059878461
4043,0.12835945864455575
4044,0.12355738906174599
4045,0.32992729953262356
4046,0.3145880578889369
4047,0.30111825163103995
4048,0.2967245627918609
4049,0.3014334326243211
4050,0.29037463805511254
4051,0.22195862318964407
4052,0.2998231059468653
4053,0.2867249011130465
4054,0.29678729555585076
4055,0.3117761488771395
4056,0.32336763372578425
4057,0.2974208892174284
4058,0.2589414389649731
4059,0.30852828977720226
4060,0.2693841834526772
4061,0.26803727147429374
4062,0.3054802749869122
4063,0.2797294547365854
4064,0.27108923045629923
4065,0.23116791783026527
4066,0.289011981706004
4067,0.39658373004442726
4068,0.3973309243461737
4069,0.34834021614481836
4070,0.34045335713975694
4071,0.33660281953802196
4072,0.32709161274578724
4073,0.36844744497782944
4074,0.3190149018430048
4075,0.3815602440099131
4076,0.3636623012744886
4077,0.3466501631230875
4078,0.33605120639819275
4079,0.3664979002555072
4080,0.31587500083597175
4081,0.2930475823971232
4082,0.34478074569950506
4083,0.29863066292248186
4084,0.3159631435051869
4085,0.36595768439416787
4086,0.321211634952554
4087,0.33472637697581953
4088,0.26238581400647504
4089,0.35251913196992446
4090,0.4792520842974498
4091,0.28644875372410594
4092,0.296491017919421
4093,0.2656725654623149
4094,0.2593318785050415
4095,0.29402284010072344
4096,0.2760956222816316
4097,0.26160195033197614
4098,0.24970268204402754
4099,0.2792008663619639
4100,0.2422349195588711
4101,0.24396068736116
4102,0.2747258874813952
4103,0.2536576911024116
4104,0.24524252722786835
4105,0.2483899750246842
4106,0.23931468057332775
4107,0.2128519607864608
4108,0.2801338693504369
4109,0.24560349647336116
4110,0.2693847302563068
4111,0.2264710000263142
4112,0.2676249264852432
4113,0.3106835431641178
4114,0.33860113827775745
4115,0.29074914842540156
4116,0.2679598583298633
4117,0.28635185990305523
4118,0.28829410830425695
4119,0.288046053873148
4120,0.2824057449648252
4121,0.3125438898596991
4122,0.2898063183970703
4123,0.2574631194885686
4124,0.2739995628795286
4125,0.30396692346239823
4126,0.27024895328921494
4127,0.25728010248572203
4128,0.2583560420101377
4129,0.2395413932764938
4130,0.21654010139039911
4131,0.29221587144717476
4132,0.25449076497631895
4133,0.2817963599589977
4134,0.2138695845305548
4135,0.3110791367884186
4136,0.27581021293233854
4137,0.10433624758543712
4138,0.10176199568877597
4139,0.0991033731578977
4140,0.11479245133529435
4141,0.09842525092261063
4142,0.10013784127922512
4143,0.11451057005286952
4144,0.10779621808754986
4145,0.09008722522521095
4146,0.08787715901844724
4147,0.1095175684379388
4148,0.08888766836409702
4149,0.08851606307675064
4150,0.08432980703044037
4151,0.07749908387286485
4152,0.08343785735009765
4153,0.08535539164714788
4154,0.0806206890038993
4155,0.08663224371243658
4156,0.08092007944745667
4157,0.10162365350914862
4158,0.08797283946609634
4159,0.305337803576702
4160,0.2727266618776325
4161,0.25504003637280886
4162,0.28112055355888416
4163,0.26901756027903795
4164,0.27191732860373435
4165,0.24151170938804647
4166,0.28566939799436863
4167,0.271863953716743
4168,0.23295914582629748
4169,0.22578604772816788
4170,0.2798643876887756
4171,0.23128655021969668
4172,0.21592599470414403
4173,0.2199405909138731
4174,0.21630085477359065
4175,0.20458348011038982
4176,0.26906863915439594
4177,0.2181807799797596
4178,0.23273865258146037
4179,0.20698938605303435
4180,0.274166725579332
4181,0.24284166811175398
4182,0.3815042262314742
4183,0.35129314453054084
4184,0.3212158460404742
4185,0.345313734468099
4186,0.31676200053951414
4187,0.3459984759435084
4188,0.3121865868562776
4189,0.3655283389195626
4190,0.37965013786085205
4191,0.3526752509946852
4192,0.34529267729037944
4193,0.34874015156668736
4194,0.3028058425763997
4195,0.2858869123420599
4196,0.3431730269306291
4197,0.292953201322068
4198,0.3032025335290826
4199,0.3471319969387567
4200,0.3166775474547576
4201,0.3195917807642374
4202,0.23703104626879423
4203,0.34119653092486246
4204,0.48002120786912295
4205,0.10622609998151233
4206,0.08910799481082116
